Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
239583,548099977600414,October,CA,3472.4496,640.0,40,40,4,,61,2,5,0,0,"Foreign Born, US Cit By Naturalization",9,"Aerospace products and parts manufacturing (336414, 336415, 336419)",4850,"Private, For Profit",No,No,Employed-At Work
239587,560234074702296,October,CA,2954.5757,1538.0,60,42,1,,43,1,1,3,8,"Native, Born In US",9,Electronic and precision equipment repair and maintenance (8112),7010,"Private, For Profit",No,No,Employed-At Work
239589,560234170901206,October,CA,3075.2654,400.0,35,40,1,,42,1,7,0,0,"Native, Born In US",9,"Other amusement, gambling, and recreation industries (713 exc. 71395)",4430,"Private, For Profit",No,No,Employed-At Work
239590,560365014809096,October,CA,3108.6495,999.6,40,40,1,,54,2,5,0,0,"Native, Born In US",9,"Electric and gas, and other combinations (Pts. 2211, 2212)",2550,"Private, For Profit",No,No,Employed-At Work
239592,561763018500472,October,CA,2909.5737,680.0,40,39,1,,39,1,1,0,0,"Native, Born In US",9,** Construction (23),6230,"Private, For Profit",No,No,Employed-At Work
239593,561763018500472,October,CA,2681.0626,522.0,40,44,1,,34,2,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2310,"Private, For Profit",No,No,Employed-At Work
239599,604001448610318,October,CA,3020.5338,369.23,40,42,1,7.0,35,1,1,1,1,"Foreign Born, US Cit By Naturalization",9,4795,4760,"Private, For Profit",No,No,Employed-At Work
239603,606910201220004,October,CA,3044.1093,792.8,40,40,1,,49,2,5,0,0,"Foreign Born, US Cit By Naturalization",9,Hospitals (622),5810,Government - Local,Yes,,Employed-At Work
239605,609000840610761,October,CA,3212.0384,600.0,40,39,1,,37,1,1,0,0,"Native, Born In US",9,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",6660,Government - State,No,No,Employed-At Work
239606,609160530560940,October,CA,4361.9266,2880.0,62,43,2,,29,1,1,3,8,"Native, Born In US",9,Investigation and security services (5616),9120,"Private, For Profit",No,No,Employed-At Work
239607,609160530560940,October,CA,3884.1106,360.0,40,40,5,6.0,29,2,1,3,8,"Native, Born In US",9,Automobile dealers (4411),4760,"Private, For Profit",No,No,Employed-At Work
239609,609560802210940,October,CA,2999.6963,2083.33,17,39,1,,55,2,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),4120,Government - Local,No,No,Employed-Absent
239610,610007700819586,October,CA,3199.1859,692.0,40,39,1,,37,1,1,2,3,"Native, Born In US",9,** Construction (23),530,"Private, For Profit",No,No,Employed-At Work
239611,610007700819586,October,CA,3448.8924,923.0,40,43,1,,35,2,1,2,3,"Native, Born In US",9,Elementary and secondary schools (6111),5860,"Private, For Profit",No,No,Employed-At Work
239612,610100601120040,October,CA,2700.9691,937.6,40,44,1,1.0,36,2,5,1,4,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",2010,Government - State,Yes,,Employed-At Work
239615,610400611360040,October,CA,3324.064,1350.0,40,45,1,,44,1,1,1,3,"Foreign Born, US Cit By Naturalization",9,"Electric and gas, and other combinations (Pts. 2211, 2212)",650,"Private, For Profit",No,No,Employed-At Work
239618,610490824520040,October,CA,3952.2288,500.0,20,43,4,,29,2,1,3,5,"Foreign Born, US Cit By Naturalization",9,Hospitals (622),5310,"Private, Nonprofit",Yes,,Employed-At Work
239622,610690854550040,October,CA,3040.0727,2884.61,55,38,1,,54,1,1,0,0,"Native, Born In US",9,Truck transportation (484),9130,"Private, For Profit",No,No,Employed-At Work
239623,610690854550040,October,CA,3031.4361,250.0,10,42,1,,55,2,1,0,0,"Native, Born In US",9,Insurance carriers and related activities (524),5120,"Private, For Profit",No,No,Employed-At Work
239624,610750447070040,October,CA,2738.9846,1500.0,40,43,4,,47,1,1,1,3,"Foreign Born, US Cit By Naturalization",9,Medical equipment and supplies manufacturing (3391),1530,"Private, For Profit",No,No,Employed-At Work
239625,610750447070040,October,CA,3021.8745,840.0,40,42,4,,49,2,1,1,3,"Foreign Born, Not a US Citizen",9,Medical equipment and supplies manufacturing (3391),1550,"Private, For Profit",No,No,Employed-At Work
239628,615060574781000,October,CA,3394.9545,1153.84,40,40,1,,41,1,1,2,2,"Native, Born In US",9,Computer systems design and related services (5415),1030,"Private, Nonprofit",No,No,Employed-At Work
239630,617490356220940,October,CA,3004.6544,253.75,35,42,1,1.0,63,2,7,0,0,"Foreign Born, Not a US Citizen",9,"Residential care facilities, without nursing (6232, 6233, 6239)",4230,"Private, For Profit",No,No,Employed-At Work
239632,621520952591000,October,CA,2749.8929,1346.0,40,39,4,,43,2,1,6,14,"Foreign Born, US Cit By Naturalization",9,Foundries (3315),800,"Private, For Profit",No,No,Employed-At Work
239635,621670519721000,October,CA,4483.8987,794.23,40,39,1,1.0,27,1,7,2,5,"Native, Born In US",9,** Construction (23),4840,"Private, For Profit",No,No,Employed-At Work
239636,621670519721000,October,CA,4522.906,730.76,40,41,1,1.0,24,2,7,2,5,"Native, Born In US",9,Administration of human resource programs (923),5400,Government - Federal,No,No,Employed-At Work
239641,630120192011000,October,CA,3381.3701,2250.0,40,43,1,,42,1,1,2,3,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",3850,Government - Local,Yes,,Employed-At Work
239642,630120192011000,October,CA,3629.2663,2800.0,40,44,1,,43,2,1,2,3,"Foreign Born, US Cit By Naturalization",9,Waste management and remediation services (562),1420,Government - Local,No,No,Employed-At Work
239646,631765002300052,October,CA,3194.9196,836.0,38,43,1,,46,1,1,0,0,"Native, Born In US",9,"Bus service and urban transit (4851, 4852, 4854, 4855, 4859)",9120,"Private, For Profit",Yes,,Employed-At Work
239649,631765002300052,October,CA,3852.9991,550.2,40,40,1,,22,1,7,0,0,"Native, Born In US",9,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",5620,"Private, For Profit",No,No,Employed-At Work
239651,634570030471000,October,CA,5061.2977,480.0,40,43,4,1.0,55,1,1,0,0,"Native, Born In US",9,Medical equipment and supplies manufacturing (3391),7750,"Private, For Profit",No,No,Employed-At Work
239652,634570030471000,October,CA,4300.7083,522.5,40,43,4,1.0,55,2,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),5120,"Private, Nonprofit",No,No,Employed-At Work
239653,636060574781000,October,CA,4155.0428,522.0,40,44,4,,32,2,7,2,5,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2200,"Private, Nonprofit",No,No,Employed-At Work
239654,636060574781000,October,CA,2774.5104,846.0,50,46,4,,39,1,7,2,5,"Foreign Born, Not a US Citizen",9,Hospitals (622),1650,"Private, Nonprofit",No,No,Employed-At Work
239658,640090049600463,October,CA,3253.9288,1000.0,40,43,1,,25,1,7,0,0,"Native, Born In US",9,Investigation and security services (5616),4840,"Private, For Profit",No,No,Employed-At Work
239659,641770257661000,October,CA,3381.3701,1597.61,43,40,1,,44,1,6,0,0,"Native, Born In US",9,"Machinery manufacturing, n.e.c. (3332, 3334, 3339)",50,"Private, For Profit",No,No,Employed-At Work
239665,646640114480940,October,CA,3038.4084,400.0,40,37,1,1.0,44,1,1,1,1,"Native, Born In US",9,Investigation and security services (5616),7540,"Private, For Profit",No,No,Employed-At Work
239670,650770504751000,October,CA,3230.7918,438.0,20,39,1,,49,2,1,1,4,"Native, Born In US",9,"Other administrative and other support services (5611, 5612, 5619)",120,"Private, For Profit",No,No,Employed-At Work
239673,650770504751000,October,CA,3639.1623,45.6,6,39,1,,18,2,7,0,0,"Native, Born In US",9,"Clothing and accessories, except shoe, stores (448 exc. 44821, 4483)",4760,"Private, For Profit",No,No,Employed-At Work
239676,659140325700940,October,CA,3138.5971,1269.0,40,43,1,,61,2,1,0,0,"Native, Born In US",9,Outpatient care centers (6214),3255,"Private, Nonprofit",No,No,Employed-At Work
239677,659140325700940,October,CA,2891.5541,1250.0,40,43,1,,62,1,1,0,0,"Native, Born In US",9,"Bus service and urban transit (4851, 4852, 4854, 4855, 4859)",1020,Government - Local,No,No,Employed-At Work
239680,659630608030940,October,CA,4262.9889,400.0,40,39,2,,29,1,7,0,0,"Native, Born In US",9,Rail transportation (482),9410,"Private, For Profit",Yes,,Employed-At Work
239681,659630608030940,October,CA,3324.6458,340.0,40,39,2,,26,2,7,0,0,"Native, Born In US",9,Building material and supplies dealers (4441 exc. 44413),7700,"Private, For Profit",Yes,,Employed-At Work
239685,660545180905713,October,CA,3157.4651,1730.76,40,43,4,,61,1,1,2,10,"Foreign Born, US Cit By Naturalization",9,Insurance carriers and related activities (524),1020,"Private, For Profit",No,No,Employed-At Work
239686,660545180905713,October,CA,3811.2808,923.07,40,43,4,,53,2,1,2,10,"Foreign Born, US Cit By Naturalization",9,Individual and family services (6241),5820,Government - Local,Yes,,Employed-At Work
239689,660629024907897,October,CA,3603.1601,2884.61,40,40,1,7.0,60,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,Insurance carriers and related activities (524),540,Government - Local,No,No,Employed-At Work
239692,660629024907897,October,CA,3244.7402,520.0,40,39,1,,45,1,1,2,8,"Native, Born In US",9,** Construction (23),6355,"Private, For Profit",No,No,Employed-At Work
239694,660650890091000,October,CA,3300.443,2403.0,40,43,1,,56,2,1,0,0,"Native, Born In US",9,Computer systems design and related services (5415),110,"Private, For Profit",No,No,Employed-At Work
239697,660670486131000,October,CA,3208.5401,136.0,20,39,1,,54,2,7,0,0,"Native, Born In US",9,****Department stores and discount stores (s45211),5620,"Private, For Profit",No,No,Employed-At Work
239698,660850717861000,October,CA,3369.8161,410.0,40,32,1,1.0,35,1,5,5,15,"Foreign Born, Not a US Citizen",9,Crop production (111),6050,"Private, For Profit",No,No,Employed-At Work
239701,660990360981000,October,CA,2196.7865,2884.61,50,43,7,,55,2,7,0,0,"Native, Born In US",9,Services incidental to transportation (488),800,"Private, For Profit",No,No,Employed-At Work
239707,671770504751000,October,CA,3230.7918,1576.92,40,43,1,,46,2,5,3,10,"Native, Born In US",9,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",420,"Private, Nonprofit",No,No,Employed-At Work
239708,672250365301000,October,CA,3090.4062,2403.0,40,43,1,,62,2,7,0,0,"Native, Born In US",9,"** Professional and commercial equipment and supplies, merchant wholesalers (*4234)",430,"Private, For Profit",No,No,Employed-At Work
239709,672250365301000,October,CA,3090.4062,2403.0,40,43,1,,60,2,5,0,0,"Native, Born In US",9,"Other professional, scientific, and technical services (5419 exc. 54194)",20,"Private, For Profit",No,No,Employed-At Work
239712,676889440829009,October,CA,3038.1388,1115.38,40,44,1,,50,2,1,0,0,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",1220,Government - State,Yes,,Employed-At Work
239713,676889440829009,October,CA,2996.2054,2307.69,50,39,1,,50,1,1,0,0,"Native, Born In US",9,"Non-depository credit and related activities (5222, 5223)",120,"Private, For Profit",No,No,Employed-At Work
239714,678970109081000,October,CA,3127.6046,360.0,40,33,1,1.0,57,2,1,0,0,"Foreign Born, US Cit By Naturalization",9,Animal slaughtering and processing (3116),6040,"Private, For Profit",No,No,Employed-At Work
239716,678970109081000,October,CA,3020.5338,360.0,30,43,1,1.0,37,1,5,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,Yes,Employed-At Work
239717,686329540309006,October,CA,3224.4551,360.0,40,42,1,,51,2,5,0,0,"Native, Born In US",9,Crop production (111),5120,"Private, For Profit",No,No,Employed-At Work
239719,686329540309006,October,CA,3913.0816,300.0,30,39,1,,23,1,7,0,0,"Native, Born In US",9,****Department stores and discount stores (s45211),9620,"Private, For Profit",No,No,Employed-At Work
239720,686360701610004,October,CA,3422.6828,360.0,40,40,1,,25,1,7,0,0,"Native, Born In US",9,"Other amusement, gambling, and recreation industries (713 exc. 71395)",4620,"Private, For Profit",No,No,Employed-At Work
239721,686360701610004,October,CA,4102.4303,450.0,40,40,1,,27,2,7,0,0,"Native, Born In US",9,"Other amusement, gambling, and recreation industries (713 exc. 71395)",4620,"Private, For Profit",No,No,Employed-At Work
239722,687800018720940,October,CA,3384.4313,1346.15,40,40,1,5.0,49,1,1,1,4,"Foreign Born, US Cit By Naturalization",9,Specialized design services (5414),5240,"Private, For Profit",No,No,Employed-At Work
239723,687800018720940,October,CA,3086.6483,1153.84,40,42,1,5.0,46,2,1,1,4,"Foreign Born, US Cit By Naturalization",9,Hospitals (622),5000,"Private, For Profit",No,No,Employed-At Work
239725,688060574780940,October,CA,3991.977,560.0,40,43,4,,34,2,1,0,0,"Native, Born In US",9,"Miscellaneous manufacturing, n.e.c. (3399 exc. 33992, 33993)",7750,"Private, For Profit",No,No,Employed-At Work
239726,688060574780940,October,CA,2665.624,600.0,40,43,4,,36,1,1,0,0,"Native, Born In US",9,"Other health care services (6215, 6219)",1107,"Private, For Profit",No,No,Employed-At Work
239727,688920235210940,October,CA,3104.2097,560.0,40,32,1,1.0,50,2,1,1,4,"Foreign Born, US Cit By Naturalization",9,Aircraft and parts manufacturing (336411 to 336413),7720,"Private, For Profit",No,No,Employed-At Work
239732,689310549510940,October,CA,2738.9846,2884.61,70,43,4,,47,1,1,3,10,"Native, Born In US",9,** Construction (23),20,"Private, For Profit",No,No,Employed-At Work
239735,689320399530940,October,CA,2711.8201,2192.0,40,43,1,1.0,37,2,6,0,0,"Native, Born In US",9,** Construction (23),50,"Private, For Profit",No,No,Employed-At Work
239739,689400186890940,October,CA,4345.4033,1288.46,55,44,1,1.0,24,2,7,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2320,"Private, For Profit",Yes,,Employed-At Work
239741,689440219600940,October,CA,3445.5136,808.0,70,39,1,1.0,34,1,1,3,6,"Foreign Born, Not a US Citizen",9,Support activities for mining (213),6840,"Private, For Profit",No,No,Employed-At Work
239744,689840610580940,October,CA,3913.0816,360.0,40,40,1,,23,1,7,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),4220,Government - Local,Yes,,Employed-At Work
239745,689840610580940,October,CA,3224.4551,400.0,40,39,1,,50,2,5,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),5700,Government - Local,Yes,,Employed-At Work
239746,689880294700940,October,CA,2764.3624,784.0,40,42,1,,62,1,5,0,0,"Native, Born In US",9,Hospitals (622),3320,"Private, For Profit",No,No,Employed-Absent
239747,689880294700940,October,CA,3082.62,909.0,40,42,1,,53,2,4,0,0,"Native, Born In US",9,Hospitals (622),3320,"Private, For Profit",Yes,,Employed-Absent
239751,691400225821000,October,CA,4137.071,807.0,40,44,1,,27,2,7,0,0,"Native, Born In US",9,"Other amusement, gambling, and recreation industries (713 exc. 71395)",4300,Government - Local,No,No,Employed-At Work
239752,691610282041000,October,CA,3896.2786,1920.0,40,43,4,,53,2,1,1,2,"Foreign Born, US Cit By Naturalization",9,Medical equipment and supplies manufacturing (3391),430,"Private, For Profit",No,No,Employed-At Work
239753,691610282041000,October,CA,2850.8677,833.6,40,40,4,,49,1,1,1,2,"Foreign Born, US Cit By Naturalization",9,"Accounting, tax preparation, bookkeeping, and payroll services (5412)",940,"Private, For Profit",No,No,Employed-At Work
239754,691820528931100,October,CA,3162.5225,360.0,30,43,1,1.0,41,1,1,3,11,"Native, Born In US",9,Elementary and secondary schools (6111),2310,"Private, For Profit",Yes,,Employed-At Work
239755,691820528931100,October,CA,2510.6596,2500.0,30,43,1,1.0,41,2,1,3,11,"Native, Born In US",9,Elementary and secondary schools (6111),2310,"Private, Nonprofit",Yes,,Employed-At Work
239758,693060574781000,October,CA,2774.5104,297.0,30,40,4,,36,1,1,2,6,"Foreign Born, US Cit By Naturalization",9,Automotive repair and maintenance (8111 exc. 811192),8740,"Private, For Profit",No,No,Employed-At Work
239759,693060574781000,October,CA,4155.0428,608.0,32,43,4,,31,2,1,2,6,"Foreign Born, Not a US Citizen",9,Offices of physicians (6211),3645,"Private, For Profit",No,No,Employed-Absent
239760,693570198941100,October,CA,3275.0584,164.8,32,44,1,,27,2,7,0,0,"Native, Born In US",9,Grocery stores (4451),9620,"Private, For Profit",Yes,,Employed-At Work
239761,693570198941100,October,CA,2750.3468,368.5,40,41,1,1.0,27,2,7,0,0,"Native, Born In US",9,Hospitals (622),3255,"Private, Nonprofit",No,No,Employed-At Work
239762,696210644690940,October,CA,3384.4313,540.0,40,39,1,1.0,46,1,1,0,0,"Foreign Born, Not a US Citizen",9,Specialty food stores (4452),9130,"Private, For Profit",No,No,Employed-At Work
239763,696210644690940,October,CA,3036.2844,840.0,40,39,1,,48,2,1,0,0,"Native, Born In US",9,Insurance carriers and related activities (524),4710,"Private, For Profit",No,No,Employed-At Work
239764,696210644690940,October,CA,3691.5562,764.8,40,39,1,1.0,27,1,7,0,0,"Native, Born In US",9,"Architectural, engineering, and related services (5413)",6355,"Private, For Profit",Yes,,Employed-At Work
239772,699210644691000,October,CA,3212.7329,360.0,40,35,1,1.0,47,2,1,1,4,"Foreign Born, Not a US Citizen",9,Cut and sew apparel manufacturing (3152),9640,"Private, For Profit",No,No,Employed-At Work
239774,699210644691000,October,CA,3451.9067,360.0,40,39,1,1.0,23,2,7,0,0,"Native, Born In US",9,Automobile dealers (4411),4760,"Private, For Profit",No,No,Employed-At Work
239775,699210644691000,October,CA,2750.3468,520.0,40,40,1,1.0,28,2,7,3,11,"Native, Born In US",9,"Non-depository credit and related activities (5222, 5223)",5100,"Private, For Profit",No,No,Employed-At Work
239776,699210644691000,October,CA,3842.3503,400.0,40,39,1,5.0,25,1,7,3,11,"Foreign Born, Not a US Citizen",9,"** Groceries and related products, merchant wholesalers (*4244)",9130,"Private, For Profit",Yes,,Employed-At Work
239777,702002569610143,October,CA,3093.1983,1307.0,60,39,1,1.0,51,1,1,0,0,"Foreign Born, Not a US Citizen",9,Truck transportation (484),5610,"Private, For Profit",No,No,Employed-At Work
239778,702002569610143,October,CA,3212.7329,187.2,24,40,1,1.0,47,2,1,0,0,"Foreign Born, Not a US Citizen",9,"** Drugs, sundries, and chemical and allied products, merchant (wholesalerss*4242, 4246)",4850,"Private, For Profit",No,No,Employed-At Work
239780,704903680492706,October,CA,4326.1607,420.0,40,37,4,2.0,31,1,7,0,0,"Native, Born In US",9,Car washes (811192),9610,"Private, For Profit",No,No,Employed-At Work
239782,704904140797576,October,CA,3262.8818,600.0,30,43,4,,59,1,1,1,4,"Foreign Born, US Cit By Naturalization",9,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work
239783,704904140797576,October,CA,3549.8909,2000.0,40,44,4,,58,2,1,1,4,"Foreign Born, US Cit By Naturalization",9,Hospitals (622),3255,"Private, For Profit",No,No,Employed-At Work
239785,704904140797576,October,CA,4414.6038,600.0,40,43,4,,22,2,7,0,0,"Native, Born In US",9,*** Electronic shopping (New industry *454111),5940,"Private, For Profit",No,No,Employed-Absent
239786,704904140797576,October,CA,3682.353,1211.53,40,43,4,,24,1,7,0,0,"Foreign Born, US Cit By Naturalization",9,"Architectural, engineering, and related services (5413)",1530,"Private, For Profit",No,No,Employed-At Work
239787,704904140797576,October,CA,4093.8091,360.0,40,42,4,,26,1,7,0,0,"Foreign Born, US Cit By Naturalization",9,Drycleaning and laundry services (8123),8300,"Private, For Profit",No,No,Employed-At Work
239793,707003445610960,October,CA,3131.1243,673.07,40,39,1,,54,1,7,0,0,"Native, Born In US",9,Grocery stores (4451),4050,"Private, For Profit",Yes,,Employed-At Work
239796,710104560595836,October,CA,3614.2936,415.38,50,39,4,,56,2,3,0,0,"Foreign Born, Not a US Citizen",9,Private households (814),4230,"Private, For Profit",No,No,Employed-At Work
239801,747096809600423,October,CA,2110.573,600.0,40,43,5,,61,2,1,0,0,"Foreign Born, US Cit By Naturalization",9,Nursing care facilities (6231),3600,"Private, For Profit",No,No,Employed-At Work
239803,747096809600423,October,CA,4307.9268,252.0,28,40,1,1.0,25,1,7,0,0,"Native, Born In US",9,"Sewing, needlework, and piece goods stores (45113)",5620,"Private, For Profit",No,No,Employed-At Work
239805,756482301761005,October,CA,2909.5737,1153.84,55,43,1,,38,1,1,1,1,"Native, Born In US",9,"Miscellaneous manufacturing, n.e.c. (3399 exc. 33992, 33993)",430,"Private, For Profit",No,No,Employed-At Work
239807,760055074909497,October,CA,4692.7391,500.0,35,41,1,,24,2,3,0,0,"Native, Born In US",9,Restaurants and other food services (722 exc. 7224),4110,"Private, For Profit",No,No,Employed-At Work
239808,760055074909497,October,CA,3439.66,480.0,40,42,1,,26,1,7,0,0,"Native, Born In US",9,Grocery stores (4451),5620,"Private, For Profit",No,No,Employed-At Work
239811,760120180705800,October,CA,2467.9828,450.0,30,43,4,,40,1,7,0,0,"Native, Born In US",9,Video tape and disk rental (53223),4720,"Private, For Profit",No,No,Employed-At Work
239813,760181064907995,October,CA,2990.2567,630.0,45,39,1,,31,1,7,2,5,"Native, Born In US",9,Truck transportation (484),9130,"Private, For Profit",No,No,Employed-At Work
239816,760881004907995,October,CA,3128.206,1730.76,40,44,1,,48,1,1,3,3,"Native, Born In US",9,National security and international affairs (928),2340,Government - Federal,Yes,,Employed-At Work
239817,760881004907995,October,CA,2992.519,500.0,10,44,1,,47,2,1,3,3,"Native, Born In US",9,"Other schools, instruction, and educational services (6116, 6117)",2340,"Private, For Profit",No,No,Employed-At Work
239818,760881100105905,October,CA,2876.5454,1153.0,40,40,1,1.0,39,2,1,3,10,"Native, Born In US",9,Insurance carriers and related activities (524),4810,"Private, For Profit",No,No,Employed-At Work
239819,760881100105905,October,CA,3558.0158,1200.0,40,40,1,1.0,42,1,1,3,10,"Native, Born In US",9,Hospitals (622),6355,"Private, For Profit",No,No,Employed-At Work
239821,770866090504848,October,CA,3086.6961,480.0,40,43,4,,64,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,"Machine shops; turned product; screw, nut and bolt manufacturing (3327)",8220,"Private, For Profit",No,No,Employed-At Work
239824,771166000500845,October,CA,3643.8466,1057.0,40,40,1,,40,2,7,1,4,"Native, Born In US",9,Real estate (531),5940,"Private, For Profit",No,No,Employed-At Work
239825,771166000500845,October,CA,3233.7096,150.0,20,38,1,1.0,17,2,7,0,0,"Native, Born In US",9,Restaurants and other food services (722 exc. 7224),4060,"Private, For Profit",No,No,Employed-At Work
239826,800665092604339,October,CA,3244.7402,92.0,50,39,1,,48,1,5,0,0,"Native, Born In US",9,"Other telecommunications services (*517 exc. 5171, 5175)",220,"Private, For Profit",No,No,Employed-At Work
239828,801961006200421,October,CA,3524.8654,1736.0,40,43,1,1.0,38,1,1,0,0,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",3800,Government - State,Yes,,Employed-At Work
239830,804902660799276,October,CA,3640.2899,1153.0,40,40,1,1.0,47,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,Printing and related support activities (3231),2630,"Private, For Profit",No,No,Employed-At Work
239835,804904990361576,October,CA,2187.8111,360.0,40,39,1,1.0,35,2,6,2,3,"Foreign Born, Not a US Citizen",9,** Services to buildings and dwellings (5617 exc. 56173),4220,"Private, For Profit",No,No,Employed-At Work
239836,804904990361576,October,CA,3480.238,270.0,30,40,1,1.0,23,1,7,0,0,"Foreign Born, Not a US Citizen",9,Investigation and security services (5616),3930,"Private, For Profit",No,No,Employed-At Work
239838,808001707610502,October,CA,3075.2654,769.0,40,43,1,,40,1,7,0,0,"Native, Born In US",9,"Motor vehicles and motor vehicle equipment manufacturing (3361, 3362, 3363)",20,"Private, For Profit",No,No,Employed-At Work
239839,808002929610553,October,CA,3622.4002,400.0,40,38,1,8.0,23,1,7,0,0,"Native, Born In US",9,Not specified metal industries (Part of 331 and 332),8140,"Private, For Profit",No,No,Employed-At Work
239840,808002929610553,October,CA,3093.1983,400.0,40,36,1,1.0,54,1,6,0,0,"Native, Born Abroad Of US Parent(s)",9,"** Recyclable material, merchant wholesalers (*42393)",9600,"Private, For Profit",No,No,Employed-At Work
239841,808011706610702,October,CA,3431.3847,272.0,16,43,1,,63,2,1,0,0,"Native, Born In US",9,Religious organizations (8131),2060,"Private, Nonprofit",No,No,Employed-At Work
239845,808012923610153,October,CA,2387.1869,135.0,15,39,4,,19,1,7,0,0,"Foreign Born, Not a US Citizen",9,"Radio and television broadcasting and cable (5151, 5152, 5175)",2910,"Private, For Profit",No,No,Employed-At Work
239851,810003290595826,October,CA,2750.3468,640.0,40,40,1,6.0,27,2,7,2,1,"Native, Born In US",9,Traveler accommodation (7211),5410,"Private, For Profit",No,No,Employed-At Work
239852,810003290595826,October,CA,2510.6596,368.0,40,37,1,6.0,44,2,1,1,3,"Foreign Born, US Cit By Naturalization",9,Administration of human resource programs (923),4610,Government - State,No,No,Employed-At Work
239854,810003290595826,October,CA,3451.9067,480.0,40,40,1,6.0,23,2,7,0,0,"Native, Born In US",9,Printing and related support activities (3231),430,"Private, For Profit",No,No,Employed-At Work
239855,810004140112696,October,CA,3643.8466,790.0,40,39,1,,42,2,1,2,10,"Native, Born In US",9,"Other telecommunications services (*517 exc. 5171, 5175)",5120,"Private, For Profit",No,No,Employed-At Work
239856,810004140112696,October,CA,3194.9196,920.0,40,39,1,,46,1,1,2,10,"Native, Born In US",9,Pharmaceutical and medicine manufacturing (3254),8740,"Private, For Profit",No,No,Employed-At Work
239858,810004140112696,October,CA,3420.8179,400.0,40,39,1,,19,1,7,0,0,"Native, Born In US",9,Truck transportation (484),9620,"Private, For Profit",No,No,Employed-At Work
239861,810102170760806,October,CA,2395.1142,750.0,40,43,4,,16,2,7,0,0,"Native, Born In US",9,Administration of human resource programs (923),5700,Government - Federal,No,No,Employed-At Work
239862,810103290135826,October,CA,3072.7412,923.07,40,43,4,,33,1,1,1,1,"Foreign Born, Not a US Citizen",9,"Accounting, tax preparation, bookkeeping, and payroll services (5412)",800,"Private, For Profit",No,No,Employed-At Work
239866,810103290705826,October,CA,3139.9095,360.0,40,39,1,,45,1,6,1,4,"Native, Born In US",9,** Construction (23),8140,"Private, For Profit",No,No,Employed-At Work
239870,816049440969002,October,CA,3340.8445,360.0,40,39,1,1.0,42,1,1,3,3,"Foreign Born, US Cit By Naturalization",9,Crop production (111),6050,"Private, For Profit",No,No,Employed-At Work
239871,816049440969002,October,CA,2700.9691,360.0,40,39,1,1.0,39,2,1,3,3,"Foreign Born, Not a US Citizen",9,Warehousing and storage (493),9640,"Private, For Profit",No,No,Employed-At Work
239872,836198240529002,October,CA,3525.4788,590.0,40,35,1,1.0,33,1,6,0,0,"Foreign Born, Not a US Citizen",9,Restaurants and other food services (722 exc. 7224),4130,"Private, For Profit",No,No,Employed-At Work
239873,836679040929004,October,CA,4345.4033,418.0,32,38,1,1.0,23,2,7,0,0,"Foreign Born, Not a US Citizen",9,Car washes (811192),9610,"Private, For Profit",No,No,Employed-At Work
239874,836679040929004,October,CA,4692.7391,325.0,30,39,1,,22,2,3,0,0,"Native, Born In US",9,Restaurants and other food services (722 exc. 7224),4150,"Private, For Profit",No,No,Employed-At Work
239876,845095569600220,October,CA,3108.6495,1923.07,50,44,1,,53,2,1,1,4,"Native, Born In US",9,Hospitals (622),1006,"Private, For Profit",No,No,Employed-At Work
239888,860042094909292,October,CA,3401.6022,2884.0,40,42,1,,59,1,1,0,0,"Native, Born In US",9,"Independent artists, performing arts, spectator sports, and related industries (711)",430,"Private, For Profit",No,No,Employed-At Work
239889,860042094909292,October,CA,3170.9162,480.0,40,33,1,,56,2,1,0,0,"Native, Born In US",9,Child day care services (6244),2300,Government - Local,No,No,Employed-At Work
239890,860215004909399,October,CA,3313.5397,720.0,40,43,1,,37,2,5,1,4,"Native, Born In US",9,Restaurants and other food services (722 exc. 7224),4110,"Private, For Profit",No,No,Employed-At Work
